user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,Cluster,Segment
123565,50,Female,India,Web,1.1,5,3.96,33.2,9,3,3,11,1,0,18,Basic,6,2,3,4.0,0.9,63.73,473,Google Ads,0,Cluster 0
123566,52,Female,Australia,iOS,1.2,9,30.61,39.94,14,4,2,12,1,0,44,Basic,3,3,1,1.0,0.74,87.32,14,Organic,3,Cluster 3
123567,57,Male,India,iOS,2.0,11,4.99,15.86,11,6,4,12,1,0,0,Free,3,2,1,5.0,0.29,59.05,517,Referral,0,Cluster 0
123568,41,Male,India,Android,1.2,6,11.28,43.17,9,4,3,9,0,0,6,Basic,7,3,3,5.0,0.78,53.07,41,Email Campaign,1,Cluster 1
123569,41,Male,Germany,Android,2.0,6,0.4,55.31,14,9,5,18,0,0,19,Basic,7,1,2,3.0,0.34,49.92,311,Referral,3,Cluster 3
123570,41,Female,Germany,Web,2.0,6,28.49,48.2,14,6,3,13,0,0,28,Free,4,4,3,5.0,0.41,75.13,985,Referral,1,Cluster 1
123571,36,Male,USA,iOS,2.0,10,13.13,77.37,18,6,7,22,0,0,4,Basic,7,2,0,4.0,0.13,68.49,832,Referral,1,Cluster 1
123572,56,Female,Germany,Android,1.2,10,21.24,35.4,9,0,2,16,0,0,37,Basic,6,2,0,4.0,0.17,38.85,1051,Email Campaign,1,Cluster 1
123573,42,Female,India,Web,1.1,7,8.99,42.43,15,5,10,3,0,0,10,Free,6,3,2,2.0,0.38,31.17,11,Email Campaign,3,Cluster 3
123574,48,Female,UK,iOS,1.2,7,7.09,49.83,14,3,6,8,0,1,29,Basic,10,3,0,3.0,0.32,73.35,180,Referral,2,Cluster 2
123575,55,Male,India,iOS,1.2,13,17.6,75.51,9,7,3,23,0,0,3,Free,7,2,2,4.0,0.01,50.45,16,Email Campaign,1,Cluster 1
123576,42,Male,USA,iOS,1.1,9,18.16,41.27,12,10,3,15,0,0,19,Free,7,3,2,4.0,0.84,35.85,1119,Organic,1,Cluster 1
123577,44,Male,India,iOS,1.1,13,21.09,58.46,14,5,5,22,0,0,35,Free,5,3,1,3.0,0.75,45.59,823,Organic,3,Cluster 3
123578,49,Male,India,Android,2.0,9,16.85,35.16,16,4,3,21,0,0,19,Free,12,3,1,5.0,0.84,52.09,1011,Referral,1,Cluster 1
123579,28,Female,UK,Web,2.1,11,16.74,51.08,11,6,2,9,0,0,43,Free,4,2,4,3.0,0.91,52.24,647,Organic,3,Cluster 3
123580,22,Female,Canada,Web,1.2,10,6.12,27.55,10,7,5,14,1,0,38,Free,3,6,2,4.0,0.86,70.05,41,Organic,0,Cluster 0
123581,50,Female,UK,Android,1.1,11,7.34,24.26,14,3,2,15,2,0,25,Free,7,0,1,4.0,0.67,63.69,424,Organic,0,Cluster 0
123582,36,Female,India,iOS,1.2,12,8.3,37.55,14,5,4,17,0,0,9,Free,6,7,3,3.0,0.08,68.63,130,Google Ads,3,Cluster 3
123583,33,Male,UK,Android,1.2,7,4.63,27.32,18,11,7,16,0,1,19,Basic,7,7,6,3.0,0.93,63.18,791,Facebook Ads,2,Cluster 2
123584,52,Female,USA,Android,2.0,4,5.31,38.16,10,7,3,19,0,0,5,Basic,7,2,2,3.0,0.03,62.3,422,Facebook Ads,3,Cluster 3
123585,28,Male,UK,Android,2.0,11,7.83,55.11,13,5,5,12,0,2,40,Free,5,1,2,4.0,0.36,84.65,467,Google Ads,2,Cluster 2
123586,28,Other,India,Android,1.2,14,9.57,54.12,16,2,4,11,0,0,14,Free,8,0,0,3.0,0.43,40.58,248,Organic,3,Cluster 3
123587,27,Male,USA,Android,2.0,8,11.37,27.6,12,6,11,17,0,0,17,Free,7,4,1,3.0,0.33,66.76,327,Google Ads,3,Cluster 3
123588,51,Female,India,iOS,1.2,10,16.04,52.27,15,0,6,7,1,0,18,Basic,6,2,4,3.0,0.27,80.96,17,Google Ads,0,Cluster 0
123589,22,Male,Singapore,iOS,1.2,13,28.74,78.65,15,3,4,22,0,0,15,Free,4,1,1,4.0,0.09,74.26,79,Referral,1,Cluster 1
123590,40,Male,Singapore,Android,2.1,14,9.88,11.44,10,6,6,24,0,0,3,Free,3,4,1,3.0,0.31,52.46,1194,Google Ads,3,Cluster 3
123591,42,Female,India,iOS,2.1,9,29.24,28.09,15,3,4,15,0,0,36,Basic,9,1,2,4.0,0.26,43.81,286,Organic,1,Cluster 1
123592,46,Female,India,Android,2.1,9,14.16,27.51,15,5,5,24,0,1,15,Free,2,2,0,1.0,0.1,94.08,43,Facebook Ads,3,Cluster 3
123593,57,Male,India,Android,2.1,7,3.7,24.02,14,6,10,3,1,0,43,Free,5,0,3,3.0,0.29,60.98,665,Google Ads,0,Cluster 0
123594,30,Female,India,Android,2.1,7,8.02,68.26,10,7,4,17,0,0,10,Free,4,2,3,4.0,0.4,66.52,1007,Facebook Ads,1,Cluster 1
123595,49,Male,India,iOS,1.2,9,12.12,84.52,13,2,5,17,0,0,2,Free,4,1,0,3.0,0.43,81.64,715,Google Ads,3,Cluster 3
123596,51,Male,Singapore,Android,1.2,6,17.57,37.25,11,3,2,13,0,0,13,Free,5,4,2,3.0,0.2,23.24,686,Google Ads,3,Cluster 3
123597,29,Female,India,Android,1.1,7,15.34,57.34,12,2,4,4,2,0,41,Free,7,2,5,4.0,0.99,43.9,109,Referral,0,Cluster 0
123598,41,Male,Australia,iOS,2.0,6,13.35,36.8,14,4,4,9,0,1,41,Basic,11,4,2,4.0,0.86,78.93,797,Facebook Ads,2,Cluster 2
123599,57,Female,India,Android,2.1,11,4.8,62.88,13,0,4,20,0,0,35,Free,4,5,1,4.0,0.22,54.22,857,Google Ads,1,Cluster 1
123600,38,Male,USA,iOS,2.0,9,17.09,44.26,6,3,6,9,0,0,6,Premium,3,1,2,4.0,0.43,89.58,384,Email Campaign,1,Cluster 1
123601,46,Male,India,iOS,2.1,5,31.91,55.99,7,4,1,5,1,0,2,Premium,5,3,2,4.0,0.21,46.39,1157,Organic,0,Cluster 0
123602,40,Male,USA,iOS,2.1,7,1.04,49.09,14,6,6,11,0,0,20,Basic,4,1,4,3.0,0.01,46.63,362,Email Campaign,3,Cluster 3
123603,50,Female,UK,Android,1.1,7,20.19,5.0,13,3,2,4,1,0,32,Free,8,6,2,2.0,0.97,48.4,633,Facebook Ads,3,Cluster 3
123604,25,Female,Australia,Android,1.1,7,4.07,30.5,12,3,4,13,1,0,26,Free,2,2,1,4.0,0.87,67.09,1127,Email Campaign,0,Cluster 0
123605,59,Female,India,Android,1.2,10,6.5,19.66,16,8,4,8,1,0,13,Basic,3,3,2,4.0,0.36,66.55,22,Organic,0,Cluster 0
123606,30,Female,UK,Android,1.2,10,28.62,41.72,14,3,4,20,1,1,30,Free,5,2,1,2.0,0.79,54.69,444,Organic,2,Cluster 2
123607,22,Female,India,iOS,1.0,7,19.86,41.25,12,9,4,18,0,0,5,Free,7,3,0,2.0,0.01,79.76,717,Organic,3,Cluster 3
123608,58,Male,Singapore,iOS,1.0,6,22.91,54.28,8,6,2,3,0,1,24,Basic,3,5,2,1.0,0.85,75.87,498,Google Ads,3,Cluster 3
123609,27,Male,India,iOS,1.2,7,3.82,32.31,9,5,6,12,0,1,15,Free,7,3,1,3.0,0.38,69.34,741,Organic,2,Cluster 2
123610,31,Male,India,Android,1.2,5,9.76,60.83,7,6,3,13,1,1,3,Free,2,2,4,4.0,0.4,67.41,414,Organic,2,Cluster 2
123611,41,Other,UK,Android,2.1,4,2.15,56.95,16,5,1,19,0,1,15,Basic,8,1,1,5.0,0.07,91.09,235,Facebook Ads,2,Cluster 2
123612,28,Male,USA,Android,1.1,15,10.54,60.54,13,2,5,23,1,0,26,Free,7,1,3,3.0,0.91,70.49,718,Organic,0,Cluster 0
123613,20,Female,India,Android,1.2,8,5.52,46.43,13,4,3,18,0,1,0,Basic,5,4,2,4.0,0.2,57.74,99,Email Campaign,2,Cluster 2
123614,46,Female,India,Android,1.1,10,14.65,5.0,15,3,5,8,1,0,10,Basic,8,1,5,2.0,0.86,36.9,1132,Facebook Ads,3,Cluster 3
123615,47,Female,Australia,Android,1.1,5,16.86,11.82,11,4,5,12,0,1,29,Free,4,2,4,5.0,0.41,54.75,846,Google Ads,2,Cluster 2
123616,54,Male,India,iOS,1.0,9,18.88,42.59,18,6,5,10,0,0,43,Free,4,1,0,4.0,0.32,65.43,415,Organic,1,Cluster 1
123617,24,Male,Singapore,Android,2.1,10,6.57,49.52,11,3,7,8,0,0,8,Free,6,2,3,2.0,0.16,76.55,877,Google Ads,3,Cluster 3
123618,34,Female,Australia,Android,1.1,9,3.75,32.75,11,3,4,3,0,0,2,Premium,10,2,2,5.0,0.02,68.86,736,Organic,1,Cluster 1
123619,37,Female,India,Android,1.2,3,8.64,18.17,10,4,4,20,1,0,9,Free,7,4,2,2.0,0.59,94.31,962,Google Ads,3,Cluster 3
123620,28,Female,India,Android,1.0,11,25.87,61.23,12,5,1,23,1,0,6,Premium,7,4,3,5.0,0.51,85.81,59,Referral,0,Cluster 0
123621,42,Male,USA,Android,1.0,9,8.98,26.55,9,8,3,3,0,1,6,Free,4,1,1,4.0,0.71,68.04,170,Email Campaign,2,Cluster 2
123622,41,Female,UK,iOS,1.1,10,29.48,38.05,8,5,3,24,0,0,20,Free,2,2,2,5.0,0.96,85.11,228,Google Ads,1,Cluster 1
123623,19,Male,India,iOS,1.0,8,9.74,5.0,14,7,3,21,0,0,38,Free,3,4,2,4.0,0.94,64.26,1194,Facebook Ads,1,Cluster 1
123624,44,Male,India,Android,2.0,9,16.01,63.9,15,4,7,16,2,0,1,Basic,6,4,1,1.0,0.73,71.1,1129,Email Campaign,0,Cluster 0
123625,36,Female,India,iOS,1.0,9,19.11,43.65,14,3,5,3,0,0,35,Free,3,2,1,5.0,0.85,44.67,1011,Google Ads,1,Cluster 1
123626,46,Other,USA,iOS,1.0,9,31.95,31.28,17,7,4,5,0,0,5,Free,6,2,2,3.0,0.49,49.82,1104,Referral,3,Cluster 3
123627,54,Other,UK,iOS,1.2,6,14.36,56.11,10,5,3,12,0,0,14,Free,5,5,6,2.0,0.27,57.85,626,Google Ads,3,Cluster 3
123628,28,Male,India,iOS,1.1,8,14.93,73.06,12,8,5,11,0,0,6,Free,9,4,0,4.0,0.47,65.3,164,Facebook Ads,1,Cluster 1
123629,36,Female,UK,iOS,2.0,7,7.48,25.03,15,3,6,8,0,0,24,Free,10,2,2,2.0,0.35,72.51,177,Email Campaign,3,Cluster 3
123630,45,Female,India,Android,2.1,15,17.11,33.08,7,4,4,8,0,0,8,Free,6,6,0,3.0,0.96,38.96,288,Organic,3,Cluster 3
123631,56,Female,USA,iOS,2.0,6,22.12,73.87,14,9,2,21,3,0,33,Free,6,1,1,4.0,0.61,100.0,605,Organic,0,Cluster 0
123632,38,Female,India,Web,2.1,9,9.62,50.2,8,8,3,14,0,0,36,Basic,6,1,1,5.0,0.5,49.49,361,Organic,1,Cluster 1
123633,43,Female,Australia,Android,2.0,13,15.54,49.75,13,1,3,5,1,0,26,Premium,5,2,3,5.0,0.32,79.33,677,Facebook Ads,0,Cluster 0
123634,39,Female,India,Android,1.2,6,11.11,78.12,13,3,5,8,0,0,43,Free,5,4,1,3.0,0.65,60.33,968,Facebook Ads,3,Cluster 3
123635,23,Female,India,Android,1.0,11,4.59,50.92,9,6,9,17,1,0,7,Free,7,4,1,3.0,0.43,87.34,513,Organic,0,Cluster 0
123636,28,Male,India,Web,2.1,2,15.63,13.41,13,6,4,18,0,0,24,Premium,6,5,2,4.0,0.57,54.0,274,Organic,1,Cluster 1
123637,31,Other,Australia,iOS,2.1,2,36.93,61.44,11,5,8,23,0,0,27,Free,3,2,1,5.0,0.74,74.9,1070,Organic,1,Cluster 1
123638,53,Male,Germany,Android,2.1,7,3.14,31.94,14,3,1,4,0,1,17,Free,6,2,1,4.0,0.55,39.75,390,Email Campaign,2,Cluster 2
123639,57,Other,UK,iOS,1.1,8,13.24,42.88,11,5,3,13,0,0,37,Basic,9,3,2,3.0,0.09,80.67,1082,Organic,3,Cluster 3
123640,58,Male,UK,iOS,1.0,6,1.48,30.05,10,5,8,6,0,0,40,Free,7,4,3,4.0,0.33,63.04,251,Organic,1,Cluster 1
123641,19,Female,India,Android,1.0,7,10.2,54.02,9,2,5,19,0,0,10,Basic,2,3,0,4.0,0.14,50.42,31,Email Campaign,1,Cluster 1
123642,37,Female,UK,iOS,1.2,10,18.82,55.41,16,10,2,16,0,0,42,Free,3,5,3,4.0,0.6,43.89,95,Email Campaign,1,Cluster 1
123643,39,Male,India,iOS,2.1,10,3.36,36.55,13,9,5,20,1,0,40,Free,4,4,6,3.0,0.63,41.28,1135,Organic,0,Cluster 0
123644,56,Female,Australia,iOS,2.0,6,9.38,44.31,12,4,4,10,0,0,31,Premium,9,1,1,3.0,0.38,47.18,866,Email Campaign,3,Cluster 3
123645,21,Female,India,iOS,1.0,6,10.5,74.82,17,6,4,19,0,0,23,Basic,5,2,1,4.0,0.96,63.8,405,Google Ads,1,Cluster 1
123646,46,Female,Australia,iOS,1.1,4,15.9,22.78,16,1,5,13,2,0,36,Free,3,5,3,1.0,0.82,46.14,98,Google Ads,0,Cluster 0
123647,41,Female,India,iOS,1.1,11,19.49,72.57,18,5,8,20,0,0,17,Basic,8,2,4,4.0,0.91,47.52,75,Organic,1,Cluster 1
123648,18,Male,India,iOS,1.2,7,13.13,20.6,12,6,3,13,0,0,14,Premium,5,1,6,4.0,0.98,78.57,433,Organic,1,Cluster 1
123649,41,Male,Australia,Android,2.0,7,15.84,50.45,11,4,4,14,0,0,19,Free,6,3,4,4.0,0.04,58.39,476,Referral,1,Cluster 1
123650,47,Male,Germany,Android,2.1,12,7.14,60.29,9,10,4,12,0,0,20,Free,7,9,1,3.0,0.66,74.98,1080,Referral,3,Cluster 3
123651,29,Female,India,iOS,2.1,5,1.8,64.28,9,2,3,15,1,0,1,Premium,12,4,2,1.0,0.47,58.77,704,Email Campaign,3,Cluster 3
123652,36,Male,India,Android,1.2,3,14.04,31.38,8,4,7,14,0,1,3,Basic,5,5,1,4.0,0.18,95.62,763,Google Ads,2,Cluster 2
123653,54,Male,India,Android,2.0,4,4.65,5.0,12,7,4,18,0,1,38,Free,3,2,2,5.0,0.23,31.82,443,Facebook Ads,2,Cluster 2
123654,57,Female,USA,Android,1.2,8,11.62,50.87,15,7,2,17,0,0,4,Basic,5,0,3,5.0,0.79,82.66,241,Facebook Ads,1,Cluster 1
123655,21,Female,India,iOS,1.2,1,41.07,13.02,8,5,4,24,1,0,35,Free,5,4,2,4.0,0.2,46.75,144,Facebook Ads,0,Cluster 0
123656,32,Male,Germany,iOS,1.0,6,46.51,16.68,9,6,5,5,0,0,19,Free,6,1,0,5.0,0.42,69.46,1084,Organic,1,Cluster 1
123657,37,Female,Singapore,iOS,2.1,10,4.5,40.57,8,4,6,11,0,1,9,Free,8,2,4,5.0,0.78,66.32,83,Facebook Ads,2,Cluster 2
123658,37,Male,USA,Android,1.1,13,9.73,41.07,11,5,2,8,0,0,7,Free,13,1,2,2.0,0.24,60.25,1120,Organic,3,Cluster 3
123659,38,Male,Singapore,Android,2.1,6,0.61,5.0,12,7,3,9,0,1,28,Free,6,1,2,3.0,0.71,88.06,659,Referral,2,Cluster 2
123660,27,Female,India,Web,1.0,13,13.76,15.12,11,5,2,9,1,0,43,Basic,11,4,2,2.0,0.14,53.89,638,Organic,3,Cluster 3
123661,47,Male,India,Android,1.1,5,37.14,34.48,8,8,6,16,2,0,37,Premium,12,4,4,4.0,0.07,58.68,788,Referral,0,Cluster 0
123662,41,Male,India,iOS,1.1,4,8.9,48.86,17,5,4,16,0,0,23,Free,5,1,1,4.0,0.13,52.49,1150,Email Campaign,1,Cluster 1
123663,57,Female,Canada,Android,1.2,7,8.58,8.07,13,10,3,8,2,0,31,Free,6,1,2,3.0,0.32,83.34,163,Google Ads,0,Cluster 0
123664,57,Male,USA,Android,2.1,4,5.11,28.78,10,7,1,9,0,0,1,Free,3,1,1,5.0,0.93,84.21,674,Organic,1,Cluster 1
123665,55,Male,USA,Android,1.0,10,5.77,35.25,15,3,4,15,0,0,2,Free,4,2,5,2.0,0.35,67.18,327,Referral,3,Cluster 3
123666,20,Female,Singapore,iOS,2.0,6,37.86,27.86,13,10,7,22,0,0,15,Free,8,7,2,1.0,0.52,61.14,425,Organic,3,Cluster 3
123667,46,Male,USA,Android,1.1,8,35.56,70.05,8,6,1,12,0,0,23,Premium,7,2,1,5.0,0.86,80.66,1048,Google Ads,1,Cluster 1
123668,25,Female,India,iOS,2.0,9,23.61,77.82,11,6,4,23,0,0,44,Free,1,5,4,4.0,0.35,46.63,930,Email Campaign,1,Cluster 1
123669,46,Male,Canada,Web,1.2,12,8.96,30.13,14,5,5,19,0,0,18,Premium,9,4,1,4.0,0.82,66.43,362,Referral,1,Cluster 1
123670,27,Male,Canada,iOS,2.1,13,13.94,48.7,16,3,6,14,1,0,17,Basic,5,4,1,5.0,0.91,62.46,168,Email Campaign,0,Cluster 0
123671,22,Male,Germany,Android,1.2,7,8.16,57.23,9,4,3,6,1,0,38,Free,6,2,3,3.0,0.92,55.48,150,Facebook Ads,0,Cluster 0
123672,28,Female,USA,Android,2.0,8,4.92,16.0,8,4,11,5,0,0,33,Basic,8,2,3,3.0,0.82,58.25,400,Organic,3,Cluster 3
123673,21,Female,India,iOS,1.2,10,19.36,32.21,13,3,8,23,1,0,38,Premium,6,5,2,3.0,0.5,36.98,713,Organic,0,Cluster 0
123674,52,Male,India,Android,2.1,7,19.04,80.71,17,7,6,19,0,0,30,Free,3,7,2,4.0,0.18,36.06,345,Referral,1,Cluster 1
123675,57,Female,India,Android,2.1,5,8.17,63.73,13,5,2,17,0,0,21,Free,6,4,1,3.0,0.28,100.0,1077,Facebook Ads,3,Cluster 3
123676,29,Female,UK,Android,1.2,10,13.13,37.58,10,5,4,20,1,0,13,Basic,8,2,2,1.0,0.26,63.81,800,Organic,3,Cluster 3
123677,38,Female,USA,Android,2.1,6,9.57,60.23,12,7,2,7,0,0,16,Premium,12,5,2,3.0,0.89,71.62,530,Email Campaign,3,Cluster 3
123678,33,Female,UK,Android,1.1,5,13.11,56.85,6,1,6,12,0,0,16,Free,8,4,3,4.0,0.52,49.79,845,Google Ads,1,Cluster 1
123679,31,Female,India,Android,2.1,10,21.32,33.97,13,2,5,11,1,0,15,Premium,7,2,4,3.0,0.94,59.04,291,Email Campaign,0,Cluster 0
123680,38,Female,Australia,Android,2.1,9,13.43,81.12,11,4,5,24,0,0,3,Free,8,5,1,3.0,0.32,68.93,500,Google Ads,3,Cluster 3
123681,44,Male,India,iOS,2.0,7,12.92,48.96,14,3,5,16,1,0,39,Free,8,4,2,4.0,0.24,68.32,533,Facebook Ads,0,Cluster 0
123682,53,Female,UK,Android,1.1,9,7.62,39.13,13,5,4,14,0,0,38,Free,8,5,1,4.0,0.04,76.27,621,Referral,1,Cluster 1
123683,18,Male,India,iOS,1.0,15,21.76,47.82,13,6,4,24,0,0,2,Premium,7,1,2,3.0,0.45,51.13,575,Organic,3,Cluster 3
123684,18,Male,UK,Android,2.1,8,8.69,28.67,13,6,4,20,0,0,37,Free,4,6,2,1.0,0.05,58.15,229,Organic,3,Cluster 3
123685,39,Female,USA,iOS,1.2,7,15.25,39.1,21,5,5,15,1,0,8,Free,4,5,1,4.0,0.35,45.52,653,Organic,0,Cluster 0
123686,32,Female,India,Android,1.2,7,19.5,25.82,15,2,4,9,0,1,3,Free,5,3,5,1.0,0.7,69.44,765,Organic,3,Cluster 3
123687,37,Male,India,iOS,1.2,10,20.42,62.51,17,5,2,10,0,0,39,Free,5,3,1,5.0,0.14,57.83,683,Google Ads,1,Cluster 1
123688,20,Male,USA,iOS,1.0,11,18.63,35.24,12,4,3,9,0,0,34,Basic,3,0,2,5.0,0.94,64.87,373,Organic,1,Cluster 1
123689,31,Female,India,iOS,1.0,8,8.08,35.75,15,6,5,5,0,0,31,Free,4,1,3,2.0,0.55,36.26,722,Facebook Ads,3,Cluster 3
123690,26,Male,India,iOS,1.0,8,32.66,23.82,11,3,6,17,0,0,28,Basic,9,5,2,5.0,0.71,69.52,1045,Email Campaign,1,Cluster 1
123691,36,Female,UK,Android,2.1,6,13.82,32.8,9,1,3,15,0,1,38,Basic,4,4,1,3.0,0.78,98.46,464,Referral,2,Cluster 2
123692,57,Male,UK,Android,1.1,8,5.62,13.62,8,6,4,9,0,0,13,Basic,10,0,2,5.0,0.7,58.25,640,Referral,1,Cluster 1
123693,51,Male,Singapore,iOS,2.1,13,19.66,5.0,10,5,10,22,0,0,26,Free,7,3,1,4.0,0.77,63.34,595,Referral,1,Cluster 1
123694,21,Male,India,iOS,2.1,9,3.37,52.48,12,6,5,7,1,0,5,Premium,7,2,0,4.0,0.97,93.91,898,Google Ads,0,Cluster 0
123695,50,Male,India,iOS,1.0,8,13.11,75.75,17,7,4,18,0,0,33,Basic,4,5,1,4.0,0.44,67.56,588,Email Campaign,1,Cluster 1
123696,54,Female,India,Android,2.1,4,18.46,40.78,14,0,6,4,0,0,34,Free,8,5,4,5.0,0.4,55.11,1025,Google Ads,1,Cluster 1
123697,19,Male,India,iOS,2.0,7,15.54,47.22,16,6,4,19,1,0,24,Premium,8,5,3,1.0,0.63,74.64,1040,Referral,3,Cluster 3
123698,44,Male,India,iOS,2.1,8,7.12,17.49,11,6,4,19,0,0,26,Basic,3,3,3,3.0,0.2,55.34,1092,Google Ads,3,Cluster 3
123699,34,Female,USA,iOS,1.2,11,5.33,25.7,12,2,5,9,0,2,44,Free,5,3,4,4.0,0.26,88.02,641,Facebook Ads,2,Cluster 2
123700,48,Male,India,iOS,2.0,8,17.87,80.06,15,7,5,4,0,0,28,Basic,5,2,2,5.0,0.88,31.37,297,Google Ads,1,Cluster 1
123701,58,Male,USA,Android,2.0,5,11.42,12.24,14,3,11,11,1,0,9,Basic,9,3,2,1.0,0.15,75.74,230,Organic,3,Cluster 3
123702,23,Female,UK,Android,1.2,8,18.18,40.8,15,8,6,3,0,0,23,Free,5,6,3,3.0,0.54,70.33,34,Organic,3,Cluster 3
123703,48,Male,UK,Android,2.1,5,7.23,47.12,6,9,4,11,1,0,15,Basic,8,3,2,3.0,0.62,66.32,1021,Referral,0,Cluster 0
123704,20,Female,USA,iOS,2.1,9,18.12,88.74,13,5,5,5,0,0,19,Free,2,1,1,4.0,0.12,69.38,168,Referral,1,Cluster 1
123705,57,Male,Germany,Android,1.1,4,13.55,78.19,21,4,1,10,0,1,26,Free,9,5,3,4.0,0.15,81.71,223,Organic,2,Cluster 2
123706,20,Female,India,Android,1.2,10,5.62,45.85,14,2,6,7,1,0,20,Basic,7,3,1,4.0,0.46,70.08,86,Google Ads,0,Cluster 0
123707,50,Male,Singapore,iOS,1.1,5,6.03,49.99,15,6,1,23,1,0,22,Free,8,2,2,3.0,0.26,69.79,562,Facebook Ads,0,Cluster 0
123708,30,Male,India,iOS,1.0,5,11.14,54.46,18,6,3,18,1,0,40,Free,2,3,3,3.0,0.07,50.71,15,Google Ads,0,Cluster 0
123709,38,Male,India,iOS,1.1,10,18.75,33.61,11,7,5,3,0,0,41,Free,4,1,2,2.0,0.17,78.27,1026,Referral,3,Cluster 3
123710,54,Female,India,Android,1.2,9,12.59,29.28,13,4,2,24,1,0,4,Basic,6,2,2,2.0,0.09,64.03,1018,Google Ads,3,Cluster 3
123711,33,Female,Singapore,iOS,1.2,8,2.38,34.52,12,2,0,5,0,0,22,Free,1,4,6,4.0,0.77,63.94,951,Facebook Ads,1,Cluster 1
123712,38,Male,USA,iOS,2.1,7,19.25,78.23,9,9,4,15,1,0,4,Basic,8,4,2,2.0,0.52,59.12,264,Organic,3,Cluster 3
123713,30,Female,UK,Web,1.1,8,3.01,63.62,12,6,1,21,1,0,32,Free,6,2,3,4.0,0.65,67.8,238,Referral,0,Cluster 0
123714,21,Female,Singapore,Android,1.1,8,7.1,71.75,14,11,3,16,2,0,16,Premium,8,2,0,5.0,0.02,62.58,678,Organic,0,Cluster 0
123715,48,Male,Canada,Android,1.1,9,20.3,27.12,12,7,5,23,0,0,22,Free,9,2,1,3.0,0.94,31.84,792,Facebook Ads,3,Cluster 3
123716,26,Male,Singapore,iOS,1.1,8,2.24,61.5,6,4,4,15,0,0,3,Free,6,3,3,4.0,0.29,44.99,1041,Email Campaign,1,Cluster 1
123717,50,Female,USA,Web,1.1,12,23.83,39.4,14,9,1,13,0,0,16,Premium,5,3,1,3.0,0.59,46.44,707,Organic,3,Cluster 3
123718,54,Other,UK,Android,2.0,3,11.18,58.61,15,5,1,3,0,2,18,Free,4,1,3,5.0,0.38,71.25,1084,Google Ads,2,Cluster 2
123719,54,Male,India,Android,1.1,3,2.31,35.92,11,4,4,18,0,1,22,Free,7,3,4,2.0,0.44,73.05,90,Google Ads,2,Cluster 2
123720,41,Female,India,iOS,1.2,7,8.83,26.75,7,3,4,15,0,0,17,Free,7,0,1,4.0,0.04,70.79,78,Email Campaign,1,Cluster 1
123721,42,Male,India,Web,2.1,10,9.85,15.57,16,4,3,17,0,0,39,Free,11,1,2,2.0,0.66,74.88,776,Facebook Ads,3,Cluster 3
123722,58,Female,India,Android,1.0,6,7.41,52.23,11,1,11,17,0,0,10,Premium,1,8,0,5.0,0.77,58.82,800,Facebook Ads,1,Cluster 1
123723,46,Male,USA,Android,2.0,6,7.29,53.76,12,9,3,13,1,1,21,Free,7,2,4,2.0,0.87,72.05,575,Google Ads,2,Cluster 2
123724,57,Male,India,Android,2.0,8,4.44,25.07,16,4,5,8,0,0,14,Premium,6,1,2,5.0,0.91,71.48,190,Organic,1,Cluster 1
123725,53,Female,India,Android,1.0,4,1.67,63.05,10,8,5,11,0,0,14,Free,6,4,4,4.0,0.99,80.32,310,Google Ads,1,Cluster 1
123726,32,Female,Singapore,Android,2.0,9,19.76,51.13,13,8,7,15,1,0,7,Free,7,4,1,5.0,0.3,71.14,673,Facebook Ads,0,Cluster 0
123727,35,Male,Germany,iOS,2.1,6,5.27,26.87,11,5,7,20,0,0,4,Basic,4,4,1,5.0,0.82,51.68,188,Referral,1,Cluster 1
123728,37,Female,India,Web,1.0,7,6.76,55.54,13,3,2,6,0,0,13,Free,7,5,3,4.0,0.08,65.5,963,Referral,1,Cluster 1
123729,22,Female,India,iOS,1.0,5,2.66,64.89,12,6,6,6,0,0,32,Free,6,2,4,3.0,0.23,83.31,59,Organic,3,Cluster 3
123730,35,Female,UK,Android,1.0,9,5.35,65.01,11,1,4,3,0,1,0,Free,5,2,3,5.0,0.91,46.03,727,Google Ads,2,Cluster 2
123731,57,Male,USA,Android,1.1,9,7.36,53.71,10,7,2,20,0,0,12,Premium,10,2,2,5.0,0.6,46.49,99,Referral,1,Cluster 1
123732,18,Female,Germany,iOS,1.2,10,10.94,68.25,9,4,7,12,0,1,43,Basic,4,1,1,5.0,0.92,65.89,1145,Facebook Ads,2,Cluster 2
123733,36,Female,Singapore,iOS,2.1,5,31.05,78.97,11,6,2,17,0,0,11,Free,8,1,1,3.0,0.19,55.62,1091,Facebook Ads,3,Cluster 3
123734,40,Male,India,iOS,2.1,14,8.82,42.69,10,6,4,8,0,0,14,Basic,5,3,2,4.0,0.88,35.89,414,Google Ads,1,Cluster 1
123735,43,Female,India,Android,1.0,4,5.55,24.9,7,5,6,24,0,1,16,Basic,7,5,3,4.0,0.21,46.75,704,Google Ads,2,Cluster 2
